Count,Customer ID,Customer Name,Customer Type,Service Voltage,Phase
10982,2020161590,"GLEMANI, JUDY ANN DARANTINAO",RES1,240,1
10983,2020161592,"HEPOLANI, ROSALIA PARENA",RES1,240,1
10984,2020161578,"PANIM, EMELINDA CARATAO",RES1,240,1
10985,2020161585,"SAMORANOS, HAIDIE",RES1,240,1
10986,2020161587,"DARANTINAO, MARIANO QUILESTA",RES2,240,1
10987,2020161581,"LLOVIA, MARIVIC RENDORA",RES2,240,1
10988,2020161579,"MACALALAG, DAISY INDITA",RES1,240,1
10989,2020161584,"SOFIA, MELINDA LLOVIA",RES1,240,1
10990,2020161580,"CONDALOR, ALEXANDER ORTEGAS",RES1,240,1
10991,2020161588,"DARANTINAO, CRESENCIA REGIS",RES1,240,1
10992,2020161583,"LLOVIA, LYDIA JAVINES",RES1,240,1
10993,2020171592,"TOLIBAS, RENEE DONABELLE MARQUEZ",RES1,240,1
10994,2020171590,"DEMOTICA, MARILYN AGUILOS",RES1,240,1
10995,2020171591,"AGUILOS, FEDENCIO CODERA",RES1,240,1
10996,2020171593,"DE GUZMAN, EDUARDO RENDORA",RES1,240,1
10997,2020171594,"JAVINES, HERMINIGILDO OBANIL",RES1,240,1
10998,2020180716,"PONES, MELANIE JAPAG",RES1,240,1
10999,2020180717,"ESTRELLA, AILEEN LIGUTAN",RES1,240,1
11000,2020190575,"DACURIN, ALBERTO F.",RES1,240,1
11001,2020191119,"OPLEGIDA, AMALIA L.",RES1,240,1
11002,2020190170,"SANGUAL, MARIANITA",RES1,240,1
11003,2020191109,"LAGERA, EMMA BRAZIL",RES1,240,1
11004,2020191113,"INDITA, JONALYN",RES1,240,1
11005,2020191114,"EDUSMA, ROSALYN CAÑADILLA",RES1,240,1
11006,2020191120,"INGRATO, MELVIN MOLABOLA",RES1,240,1
11007,2020191110,"MEREDOR, MELODY OBANIL",RES1,240,1
11008,2020191112,"BREGANIA, REBECCA GOMEZ",RES1,240,1
11009,2020191115,"ROSAL, MARIA LIZA BREGANIA",RES1,240,1
11010,2020191118,"ESTA, ROMMEL GASPARIN",RES1,240,1
11011,2020191111,"FAMI, BERNADETTE PANIM",RES1,240,1
11012,2020191117,"BACTOL, MARIA CADIENTE",RES1,240,1
11013,2020191116,"CADIENTE, RUFINO INALISAN",RES1,240,1
11014,2020201175,"PANIM, NATHAN CABIAAN",RES1,240,1
11015,2020201173,"IRLANDEZ, WILFREDO LUMPAY",RES1,240,1
11016,2020200782,"ARTOZA, JAIME",RES1,240,1
11017,2020201174,"SESE, JORETO JR ALMOGUERA",RES1,240,1
11018,2020241678,"MACALALAG, JAYSON CABALLES",RES1,240,1
11019,2020241679,"MACALALAG, BRIAN FLORENDO",RES2,240,1
11020,2020240400,"LIANZA, REBECCA",RES1,240,1
11021,2020241680,"PRUEL, MARVIE WAEL",RES1,240,1
11022,2020250370,"BALTAR, ROCELYN DANTE",RES1,240,1
11023,2020270474,"DOLLETE, OLIVER ADIZAS",RES1,240,1
11024,2020350163,"DINGCOL, RICARDO",RES1,240,1
11025,2020400572,"DARANTINAO, HENRY PARABOLES",RES1,240,1
11026,2020480394,"ERIA, MIGUELA AGUT",RES1,240,1
11027,2020480240,"NAZARETA, TRECENIA",RES1,240,1
11028,2020550586,"NIVERA, MARYROSE CANDA",RES2,240,1
11029,2020550593,"BOLIVAR, LORENA DIGMAN",RES3,240,1
11030,2020550839,"CODERA, RISTY LAGADO",RES1,240,1
11031,2020550840,"TENEDERO, LINA Q.",RES1,240,1
11032,2020550062,"GABON, MICHAEL ALVAREZ",RES1,240,1
11033,2020550609,"CAPALAR, ROMMEL RAÑIN",RES1,240,1
11034,2020550616,"ARGUELLES, ROMEO LABINI",RES1,240,1
11035,2020550624,"DY, REYNALDO PERUDA",RES1,240,1
11036,2020550630,"REBUCAN, SEVERA DE GUZMAN",RES2,240,1
11037,2020550644,"RAMOS, JESSICA PONCE",RES1,240,1
11038,2020550665,"MACALINAO, GELWEN DAVOCOL",RES2,240,1
11039,2020550667,"MAKABENTA, NANCY LLAMES",RES1,240,1
11040,2020550673,"OLEDAN, CHARLIE CALUGMATON",RES1,240,1
11041,2020550682,"TABORADA, GINA GARRATA",RES1,240,1
11042,2020550696,"ROTAIRO, MARIAN RAÑIN",RES1,240,1
11043,2020550707,"MANALO, VIRGILIO V.",RES3,240,1
11044,2020550793,"BACARISAS, FAREN PLANADA",RES1,240,1
11045,2020550796,"CUMPA, CEPRIANO VILLARIN",RES1,240,1
11046,2020550827,"ORCIDA, JUMAR ARIZA",RES1,240,1
11047,2020550594,"PRIAS, JEANNE ZETA",RES1,240,1
11048,2020550849,"BENUSA, REYNANTE POSTRERO",RES1,240,1
11049,2020550350,"OLEDAN, ELJOHN BARCOMA",RES2,240,1
11050,2020550640,"BALENDO, ROMUALDO CAÑEGA",RES1,240,1
11051,2020550654,"BELTRAN, BEATRIZ APAN",RES1,240,1
11052,2020550662,"ARBOL, ANGELITO PAGIWAYAN",RES2,240,1
11053,2020550683,"ROTAIRO, CHRISTOPHER PACAÑA",RES1,240,1
11054,2020550691,"ORDOÑA, DOLORES CLARIN",RES1,240,1
11055,2020550709,"JOSECO, FAUSTINO JR QUEBEC",RES1,240,1
11056,2020550713,"FALGUERRA, GREGORIO QUEBEC",RES2,240,1
11057,2020550716,"SICADSICAD, MARGIE",RES1,240,1
11058,2020550790,"VILLALINO, ALEXANDER PIAD",RES2,240,1
11059,2020550792,"OPEÑA, LEDINA VIRTUDAZO",RES3,240,1
11060,2020550801,"BALAIS, FEDERICO  JR. DALOYARA",RES1,240,1
11061,2020550818,"GARILLO, JESSA ALCOY",RES1,240,1
11062,2020550829,"CAYUNDA, CRISHYL SALVACION",RES1,240,1
11063,2020550834,"ABAINZA, AMIE CATENZA",RES2,240,1
11064,2020550570,"ESTUITA, MARIA VIZ PEÑARANDA",RES1,240,1
11065,2020550572,"PONES, MARJORIE LABAREÑO",RES1,240,1
11066,2020550576,"GOJAR, ELMO GEROLAGA",RES1,240,1
11067,2020550580,"DAGANASOL, BERNIE ORCIDA",RES2,240,1
11068,2020550582,"ACEBO, KAREN ASIS",RES1,240,1
11069,2020550601,"RAÑIN, MYLANE ONG",RES2,240,1
11070,2020550847,"BENAIRES, CHANEL A.",RES2,240,1
11071,2020550618,"NITURA, TEODORICO TAGPIS",RES1,240,1
11072,2020550634,"CAÑAMAQUE, JENNY BACARISAS",RES1,240,1
11073,2020550672,"LLAMES, MA. RIVY CARLOS",RES1,240,1
11074,2020550675,"MAKABENTA, ROSENDO DARANTINAO",RES3,240,1
11075,2020550685,"CONTE, GIOVANNI RANCE",RES1,240,1
11076,2020550687,"LAMPERA, VIRGINIA MACABENTA",RES1,240,1
11077,2020550700,"RAQUEL, WENCESLAO LAGADO",RES1,240,1
11078,2020550702,"ADARNE, JERICO",RES1,240,1
11079,2020550715,"DALIVA, ROSIE MESIAS",RES1,240,1
11080,2020550724,"JACABAN, JOY NALDA",RES3,240,1
11081,2020550751,"RAMIREZ, ROMULO JOMUC",RES1,240,1
11082,2020550754,"CAMPOMAYOR, BERNADETTE A./ JOEL",RES1,240,1
11083,2020550758,"CLARIN, JOEL PERNITEZ",RES1,240,1
11084,2020550769,"BACATAN, ELENITA OROGAN",RES2,240,1
11085,2020550823,"ABORITA, JESSICA OCAMPO",RES1,240,1
11086,2020550830,"BARDELOSA, ARIEL BABIERA",RES1,240,1
11087,2020550669,"GOLEZ, WILFREDO JR URMENETA",RES1,240,1
11088,2020550677,"ABAINZA, VANESSA VILLALINO",RES2,240,1
11089,2020550837,"OLEDAN, JANICE JAVINES",RES1,240,1
11090,2020550843,"ALCALA, GINA GARILLO",RES2,240,1
11091,2020550569,"BAYANI, ARNOLD BACAY",RES1,240,1
11092,2020550698,"ALVAREZ, MARILOU SIOS- E",RES1,240,1
11093,2020550703,"FLORENDO, MA. CONCEPCIO ARIZO",RES1,240,1
11094,2020550706,"GUALVEZ, WILFREDO AYALA",RES1,240,1
11095,2020550721,"NEGADO, ANDREW DELOTABO",RES2,240,1
11096,2020550728,"LIROM, NARISSA ORIOQUE",RES1,240,1
11097,2020550741,"BARDIAGO, ANAMIE COLUMBRILLO",RES1,240,1
11098,2020550744,"ORTULA, KIM CHAVEZ",RES2,240,1
11099,2020550748,"OLEDAN, PERLA JUNTILA",RES2,240,1
11100,2020550767,"VENTURA, LOVELY LOPEZ",RES1,240,1
11101,2020550779,"LIANZA, ROXANE LIGUTAN",RES1,240,1
11102,2020550789,"ABORITA, JAYSON LLANETA",RES1,240,1
11103,2020550795,"ORIOQUE, JUNJI GALISONDA",RES1,240,1
11104,2020550808,"SABELA, RODOLFO C.",RES1,240,1
11105,2020550812,"AVILA, ELIZABETH ACERDEN",RES1,240,1
11106,2020550814,"VENTURA, LUIGE LOPEZ",RES1,240,1
11107,2020550826,"DE LA PEÑA, LEONARDA DAVOCOL",RES1,240,1
11108,2020550602,"DAVOCOL, ROSE ANN ABLIHAN",RES1,240,1
11109,2020550842,"CAUBALEJO, AGOSTO TAÑALA",RES1,240,1
11110,2020550619,"RAMIREZ, RAUL PILAPIL",RES1,240,1
11111,2020550638,"RELOS, LORNA SILVANO",RES1,240,1
11112,2020550717,"BUGA, MANUELITO",RES1,240,1
11113,2020550735,"ORTULA, NILDA OYZON",RES1,240,1
11114,2020550774,"SAMANTE, ANNALYN REPOLLO",RES2,240,1
11115,2020550781,"OLEDAN, HELARIO CLAREN",RES1,240,1
11116,2020550784,"GAVERO, RAUL AGUILAR",RES1,240,1
11117,2020550788,"RAÑIN, EL CIELO OPEÑA",RES2,240,1
11118,2020550822,"CAÑAMAQUE, JEFFREY PACLE",RES1,240,1
11119,2020550824,"PASCUAL, VINCE HERMIE GUNABE",RES1,240,1
11120,2020550030,"YUTRAGO, REYNALDO BARDELOSA",RES1,240,1
11121,2020550844,"CABELIN, FELMA DAVOCOL",RES2,240,1
11122,2020550611,"PLANADA, MARIDEL M./ NOEL",RES2,240,1
11123,2020550620,"ANAGAP, ELIZALDE PIAD",RES1,240,1
11124,2020550650,"OYZON, CHANDA D.",RES1,240,1
11125,2020550663,"DARNAYLA, LIZA HALLERA",RES2,240,1
11126,2020550699,"ARGUELLES, ALWIN INSIGNE",RES1,240,1
11127,2020550710,"CAÑONERO, ELSA ORTULA",RES1,240,1
11128,2020550712,"BACARISAS, DARYL A.",RES2,240,1
11129,2020550771,"SECORATA, DELIA NATIONAL",RES2,240,1
11130,2020550778,"JORGE, ROWELL L./ ELSA",RES1,240,1
11131,2020550797,"ANGAYANGAY, SHERLEY RAÑIN",RES3,240,1
11132,2020550832,"PARROCHO, LEO ESTEMBER",RES1,240,1
11133,2020550599,"PICO, APPLE MAE POTOLIN",RES1,240,1
11134,2020550605,"DASMARIÑAS, LISA PADULLA",RES1,240,1
11135,2020550607,"SABLAWON, ROSELYN ASISTOL",RES1,240,1
11136,2020550615,"OBEJERA, CLENT COLUMBRILLO",RES3,240,1
11137,2020550617,"PERUDA, TEOFILO BALDOMAR",RES1,240,1
11138,2020550628,"FLORENDO, MARGIE ARIZO",RES1,240,1
11139,2020550646,"RODRIGUEZ, MARIVEL CAUBALEJO",RES2,240,1
11140,2020550658,"CADIENTE, AMELITA DONAIRE",RES1,240,1
11141,2020550684,"ARGUELLES, SESINIO JR PETALLANA",RES3,240,1
11142,2020550692,"MARQUEZ, JOAN PEÑARANDA",RES2,240,1
11143,2020550695,"FAJARDO, DANNA SHANE RAÑIN",RES1,240,1
11144,2020550736,"AMADO, JESSIE MAR BALAIS",RES1,240,1
11145,2020550743,"MACALALAG, MARIVIC SEMINIANO",RES1,240,1
11146,2020550755,"ACERDEN, VIRGIE C./ ANTONIO",RES2,240,1
11147,2020550805,"BINGHOY, CORAZON LORETO",RES1,240,1
11148,2020550806,"ESPOS, JACKIELYN AMANTE",RES1,240,1
11149,2020550575,"CAPALAR, MA. ABIGAIL FALGUERA",RES1,240,1
11150,2020550578,"TADEFA, ROSEL BACUTAN",RES1,240,1
11151,2020550587,"AMI, ZOSIMA GOLEZ",RES3,240,1
11152,2020550590,"PARISCAL, GINA FLORENDO",RES1,240,1
11153,2020550592,"ACIDRE, BONIFACIO C.",RES1,240,1
11154,2020550596,"SAVERET, AGUSTIN JR. BAYUDAN",RES2,240,1
11155,2020550838,"LUCELO, SEVERINO FALGUERA",RES1,240,1
11156,2020550240,"CAÑAMAQUE, LUZ NAAGAS",RES1,240,1
11157,2020550577,"NEGAD, VICTORIA PLANADA",RES1,240,1
11158,2020550603,"SIOS- E, MARICEL BATALLA",RES2,240,1
11159,2020550697,"ORIOL, APRIL INALISAN",RES1,240,1
11160,2020550719,"PEREA, MYLA PRECIA",RES1,240,1
11161,2020550725,"CAPALAR, MARY GRACE MORANO",RES3,240,1
11162,2020550733,"BORRICO, ELVIRA JURILLA",RES2,240,1
11163,2020550745,"TABORADA, ELYN LENZO",RES2,240,1
11164,2020550761,"NIVERA, TERESITA DEMASILAN",RES3,240,1
11165,2020550764,"PIAD, ANA MARIE ARIZO",RES2,240,1
11166,2020550768,"ASOY, LOLITA SAMORANOS",RES2,240,1
11167,2020550799,"BERIN, EMILIANA IDLISAN",RES1,240,1
11168,2020550811,"CUMPA, RAYMOND LUIS VILLAREN",RES1,240,1
11169,2020550636,"DELA PEÑA, LYNA LLOREN",RES2,240,1
11170,2020550648,"ORIOL, JOVELYN VILLAMOR",RES1,240,1
11171,2020550674,"TRANI, PRINCESS",RES1,240,1
11172,2020550841,"ABORCA, MICHAEL NIEGAS",RES2,240,1
11173,2020550714,"PAMINIANO, FRUCTUOSA SALVACION",RES1,240,1
11174,2020550718,"LEGO, JOSELITO FORMENTO",RES1,240,1
11175,2020550749,"AZORES, AMELITA SALVACION",RES1,240,1
11176,2020550757,"CAYAMO, ROLANDO LIMOSNERO",RES3,240,1
11177,2020550785,"OBALAN, SOFRONIO JR. AMARILLE",RES1,240,1
11178,2020550794,"LURICA, MARILENA ORIOL",RES1,240,1
11179,2020550809,"LENZO, RALPH",RES1,240,1
11180,2020550821,"GARIANDO, RANDY O./ JOANA",RES2,240,1
11181,2020550629,"SABILLO, MARIA HAZEL JACOL",RES2,240,1
11182,2020550635,"SORIANO, RAYNILDA ORIOL",RES1,240,1
11183,2020550659,"CAUBALEJO, RACHEL PAMANIAN",RES2,240,1
11184,2020550688,"ARGUELLES, ARNEL AGUILAY",RES4,240,1
11185,2020550711,"LEROM, DARRYL LLANETA",RES3,240,1
11186,2020550600,"PERNIS, KRISTEL",RES2,240,1
11187,2020550581,"REDOÑA, JOSE JR. LIMPIADO",RES1,240,1
11188,2020550604,"AGUILOS, BUTCH DECENA",RES1,240,1
11189,2020550637,"CORDEL, JADE CAMPOSANO",RES2,240,1
11190,2020550649,"AGUILOS, TRINA PILAPIL",RES2,240,1
11191,2020550651,"INDITA, CRESENCIO DAUPLO",RES2,240,1
11192,2020550678,"SORIANO, MARIO JR. DIONZON",RES1,240,1
11193,2020550727,"BALAIS, BEVERLY",RES1,240,1
11194,2020550739,"CANGAS, ELENA ROCHA",RES1,240,1
11195,2020550747,"CANDAZA, MARIA CHELO ORDOÑA",RES1,240,1
11196,2020550750,"HERNANDEZ, CHERLY TANO",RES2,240,1
11197,2020550752,"ARRIBE, EFREN MACALINAO",RES1,240,1
11198,2020550775,"LUCELO, LORNA FALGUERA",RES1,240,1
11199,2020550791,"ROYO, EMERITA DONZAL",RES2,240,1
11200,2020550798,"TAFALLA, CLARITA L.",RES1,240,1
11201,2020550800,"SILVA, EDNA A./ ROMMEL",RES1,240,1
11202,2020550815,"GRAMA, JOSEPHINE JARDIN",RES1,240,1
11203,2020550816,"QUIDLAT, ANGELINA PARENA",RES1,240,1
11204,2020550585,"BOLIVAR, JONALEE DIGMAN",RES2,240,1
11205,2020550588,"GAJARDO, JOHANA TESS",RES1,240,1
11206,2020550732,"CADIENTE, DANILO URMENETA",RES1,240,1
11207,2020550746,"SIAPO, MARK JUN MANGOHOM",RES4,240,1
11208,2020550612,"CANABE, JESSA QUERRER",RES1,240,1
11209,2020550626,"DAGALEA, GIL LLENA",RES2,240,1
11210,2020550631,"SOLATORIO, ROQUE BUGAL",RES2,240,1
11211,2020550656,"PERUDA, RACHEL RAÑIN",RES1,240,1
11212,2020550664,"ARPON, ROSTOM CAESAR CRUTO",RES1,240,1
11213,2020550670,"BICAR, EDITA FLORES",RES1,240,1
11214,2020550680,"PADILLOS, GINALYN ORIOQUE",RES1,240,1
11215,2020550693,"MAKABENTA, CATHYLYN OYZON",RES1,240,1
11216,2020550701,"CONTE, BERNARDITO CAÑAS",RES1,240,1
11217,2020550704,"APOSTOL, EDVEN G./ LIZA",RES1,240,1
11218,2020550708,"ORIOQUE, JOSEPHINE",RES2,240,1
11219,2020550723,"RONDINA, RAYMOND GABON",RES2,240,1
11220,2020550726,"DIGMAN, ANTONIO JR SOLIDOR",RES1,240,1
11221,2020550730,"BALAIS, ANALYN MAKABENTA",RES2,240,1
11222,2020550848,"CLARIN, ANARISA SILVA",RES2,240,1
11223,2020550613,"MACALALAG, CESAR IMUS",RES2,240,1
11224,2020550621,"SIBAY, JENNIFER ANGELO",RES1,240,1
11225,2020550639,"ATIBULA, MA. FE RABACIO",RES1,240,1
11226,2020550641,"MIA, EVELYN MAKABENTA",RES1,240,1
11227,2020550660,"JACABAN, JELYN NALDA",RES1,240,1
11228,2020550720,"PORRAL, ROSARIO CAÑONERO",RES1,240,1
11229,2020550722,"UMPACAN, ERIC GUYA",RES1,240,1
11230,2020550737,"LLAVORE, SUSAN CORDETA",RES1,240,1
11231,2020550740,"RACAL, EDWIN JR. ARCE",RES1,240,1
11232,2020550742,"ORIOQUE, CECILIA NALDA",RES3,240,1
11233,2020550753,"LLAMES, ROSEMARIE SALVACION",RES1,240,1
11234,2020550756,"QUEBEC, RONALDO L./MARIBEL",RES1,240,1
11235,2020550803,"PANIM, RYAN NICANOR",RES1,240,1
11236,2020550807,"DAVID, ALLAN ENCINAS",RES3,240,1
11237,2020550828,"BORRICO, LILIBETH CASARICO",RES1,240,1
11238,2020550831,"LIANZA, SHEINA ROSE A.",RES2,240,1
11239,2020550571,"OBANA, PRINCESS TABILI",RES1,240,1
11240,2020550075,"MANICANI, MARIDEL C.",RES1,240,1
11241,2020550627,"RETORBAR, EDITA MAKABENTA",RES1,240,1
11242,2020550632,"PENESA, CROMWELL RAÑIN",RES1,240,1
11243,2020550645,"CAUBALEJO, MONINA CAHIMAT",RES2,240,1
11244,2020550647,"ABAINZA, VILMA MALDECIR",RES1,240,1
11245,2020550668,"MACALALAG, RICARDO IMUS",RES1,240,1
11246,2020550676,"DRILON, RICO VILLONES",RES1,240,1
11247,2020550686,"SALVACION, SHERWIN DONAL",RES1,240,1
11248,2020550694,"BALENDO, BERNADETTE CANASTA",RES2,240,1
11249,2020550729,"DACALLOS, EVELYN PETILOS",RES1,240,1
11250,2020550765,"BACATAN, FRANCISCO JR. DELA CRUZ",RES1,240,1
11251,2020550773,"NIVERA, ARLENE DELA PEÑA",RES1,240,1
11252,2020550776,"OQUIAS, DIONESIO LUMBAT",RES2,240,1
11253,2020550783,"CAPALAR, EMERITA SALVACION",RES1,240,1
11254,2020550804,"CANDARE, EDITHA SALVACION",RES1,240,1
11255,2020550813,"VARONA, JOVENIO BARRANTES",RES1,240,1
11256,2020550817,"JARDIN, ARLYN BAYANI",RES1,240,1
11257,2020550573,"BASBAS, LEIZEL VARGAS",RES1,240,1
11258,2020550597,"PICARDAL, ROMEO GRABADOR",RES4,240,1
11259,2020550249,"GORDOVE, JOENAR SIAPO",RES1,240,1
11260,2020550666,"CARVA, MARIEL",RES1,240,1
11261,2020550671,"CANGAS, JEFFREY BERNAL",RES1,240,1
11262,2020550759,"FLORES, PABLO CAUBALEJO",RES1,240,1
11263,2020550770,"BINGHOY, VIRGIE LORETO",RES1,240,1
11264,2020550772,"IRLANDEZ, ROMEO CERA",RES1,240,1
11265,2020550786,"DELA TORRE, EVELYN FORSUELO",RES1,240,1
11266,2020550802,"FALGUERA, EDGAR BACATAN",RES3,240,1
11267,2020550810,"VILLANUEVA, ELVIRA OPEÑA",RES1,240,1
11268,2020550574,"NAAGAS, REYNALISA GRESOLA",RES4,240,1
11269,2020550583,"MENDOZA, MORRIS A.",RES1,240,1
11270,2020550584,"NIVERA, DANILO GERALDO",RES1,240,1
11271,2020550595,"JAVINES, MERYL CHAN",RES1,240,1
11272,2020550598,"AZCARRAGA, GORGONIA LLENA",RES1,240,1
11273,2020550614,"CAPABLANCA, MOLENA YBAÑEZ",RES1,240,1
11274,2020550622,"OYZON, FELIPE ALINDAO",RES1,240,1
11275,2020550625,"RAMIREZ, JENNIFER BACTOL",RES1,240,1
11276,2020550633,"NIVERA, MARITA BUSTILLO",RES1,240,1
11277,2020550642,"DESQUITADO, JESICA NIMER",RES1,240,1
11278,2020550655,"BARDELOSA, MA. CRISTINA BABIERA",RES1,240,1
11279,2020550657,"AGNOTE, JOAN",RES1,240,1
11280,2020550653,"BADINAS, VIVIANA MATAYOM",RES1,240,1
11281,2020550661,"CABALLES, KHAYSIE MAE UMBAL",RES1,240,1
11282,2020550689,"TABADA, JENELYN JOY CABALLES",RES1,240,1
11283,2020550731,"FLORES, MATEA DAVOCOL",RES1,240,1
11284,2020550734,"REBATO, ROWENA PECENIO",RES1,240,1
11285,2020550760,"MACABABAT, JOEL D./ MERCEDITA",RES1,240,1
11286,2020550762,"INALISAN, ALEJANDRA BACTOL",RES3,240,1
11287,2020550787,"MONTALBAN, ALDER BALBOA",RES1,240,1
11288,2020550579,"GONZAGA, AILEEN LIGUTAN",RES1,240,1
11289,2020550589,"BACARISAS, TITO NAAGAS",RES1,240,1
11290,2020550591,"CAPRANCA, AMY PEROSA",RES1,240,1
11291,2020550606,"MAKABENTA, MARY JANE SOLAR",RES2,240,1
11292,2020550845,"ARPON, ROBERTO DADOLLA",RES2,240,1
11293,2020550846,"LLANETA, REYNALDO/ GENEROSA",RES1,240,1
11294,2020550825,"ARPON, ALLAN D./ VERONICA",RES1,240,1
11295,2020550833,"DAGANASOL, MARY RUTH GONZALES",RES1,240,1
11296,2020550608,"ARINTOC, TERESITA AGON",RES1,240,1
11297,2020550610,"QUIRAO, MINERVA C./ JONATHAN",RES3,240,1
11298,2020550623,"TAGPIS, JUDITH DALOMIAS",RES1,240,1
11299,2020550643,"LAGERA, AMADOR BRUN",RES2,240,1
11300,2020550652,"ANTOC, EVELYN ESPARCIA",RES1,240,1
11301,2020550679,"BARDELOSA, MARILOU CARMEN",RES1,240,1
11302,2020550681,"MABINI, AIZA DACURO",RES1,240,1
11303,2020550690,"MIA, ULPIANO JR MAKABENTA",RES1,240,1
11304,2020550705,"VILLASIN, ARNEL T./ THELMA",RES1,240,1
11305,2020550836,"BUENDIA, MILAGROS IBATAN",RES1,240,1
11306,2020550738,"GADON, BIANCA MARIE AGUILOS",RES1,240,1
11307,2020550763,"MEJARES, WENDY LAWAAN",RES3,240,1
11308,2020550766,"COTONER, ANTONIO JR. BELETA",RES2,240,1
11309,2020550777,"NEGADO, MELISA SENILLA",RES1,240,1
11310,2020550780,"TADEFA, BERNADITO VICENTE",RES1,240,1
11311,2020550782,"JAVINES, ROSE ANN SERAD",RES2,240,1
11312,2020550819,"BRIER, BERNA A.",RES1,240,1
11313,2020550835,"TADEFA, CRYSTAL ORTULA",RES1,240,1
11314,2020560130,"ESPANTO, MA. ELENA SEBLANTE",RES1,240,1
11315,2020560133,"MANLOY,BRGY. HALL/ST. LIGHTS (LOWER)",PB,240,1
11316,2020560132,"SAMORANOS, TARCELITA PANIM (2)",RES2,240,1
11317,2020560129,"BAGUIO, AZUCENA PANIM",RES1,240,1
11318,2020570106,"COLERAN, FERNANDO DE PAZ",RES1,240,1
11319,2020570133,"INSIGNE, MARILOU PEÑARANDA",RES1,240,1
11320,2020570155,"ROTAIRO, VALERIE RAMIREZ",RES1,240,1
11321,2020570001,"YOUNG, HENRY R.",RES1,240,1
11322,2020570085,"ARAÑO, DARYL IBAÑEZ",RES1,240,1
11323,2020570123,"BARDELOSA, NORBERTA",RES1,240,1
11324,2020570124,"GARIANDO, IAN CAESAR",RES1,240,1
11325,2020570130,"ROSALES, ROMEO GRABADOR",RES1,240,1
11326,2020570143,"QUIDLAT, LIDA MONTALLANA",RES1,240,1
11327,2020570154,"MORELES, ANGELO RONDINA",RES1,240,1
11328,2020570016,"GARRATA, ROLANDO RONDINA",RES1,240,1
11329,2020570069,"PAMANIAN, REYNALDO JAVINES",RES1,240,1
11330,2020570134,"SALVACION, EMMA JURILLA",RES3,240,1
11331,2020570145,"BESING, FERNANDO URMENETA",RES1,240,1
11332,2020570161,"GABON, CESAR ARBOSO",RES1,240,1
11333,2020570162,"LABORES, ROSALINA CERERA",RES1,240,1
11334,2020570168,"GOLEZ, MACARIO DAGANASOL",RES1,240,1
11335,2020570047,"CODERA, ARTURO JR. ENGRESO",RES1,240,1
11336,2020570053,"RATAIRO, MARIA LUISA VELARDE",RES2,240,1
11337,2020570070,"MODAR, ALLAN LAVILLA",RES1,240,1
11338,2020570081,"SANGRANO, EMMA M",RES3,240,1
11339,2020570096,"GOLES, MACARIO JR. ROYO",RES1,240,1
11340,2020570135,"ORTULA, ALBERT MAKABENTA",RES1,240,1
11341,2020570166,"BRIER, DOLORES LABARDA",RES4,240,1
11342,2020570169,"PASCUAL, ALFREDO ARPON",RES1,240,1
11343,2020570171,"CHU, RUSTY SALIPOT",RES1,240,1
11344,2020570150,"VILLALINO, MELJAN CLEMENTE",RES1,240,1
11345,2020570077,"OLEDAN, CHERYL GRATOL",RES1,240,1
11346,2020570107,"DARANTINAO, ANTHONY PACALA",RES2,240,1
11347,2020570140,"CRUZA, ALEX/ MYRLA",RES1,240,1
11348,2020570153,"DELA PEÑA, RODELYN",RES1,240,1
11349,2020570056,"OLEDAN, DIVINA LIGUTAN",RES2,240,1
11350,2020570117,"PROFETANA, NORALYN BENIS",RES1,240,1
11351,2020570165,"CABALLES, PAUL DISTRAJO",RES2,240,1
11352,2020570173,"VILLALINO, RONABEL SALIPOT",RES1,240,1
11353,2020570174,"CANTIVEROS, MARILYN AMANTILLO",RES1,240,1
11354,2020570090,"AYASO, RENE QUEBEC",RES1,240,1
11355,2020570175,"PASCO, NICOMEDES BRIER",RES1,240,1
11356,2020570086,"DE LA PEÑA, GENELYN OLEDAN",RES2,240,1
11357,2020570128,"OQUIAS, MARK RENAN LUMBAT",RES1,240,1
11358,2020570129,"CORPIN, MARGIE LYN LEOVERAS",RES1,240,1
11359,2020570137,"SANGRANO, DOMINGO FLORENDO",RES1,240,1
11360,2020570141,"PIAD, SUSANA LANDRITO",RES1,240,1
11361,2020570148,"BILLONES, RALPH VINCENT COJEDA",RES2,240,1
11362,2020570156,"SALAZAR, VICTORIA CARMEN",RES1,240,1
11363,2020570159,"MIRANDA, RICHARD ORIOQUE",RES1,240,1
11364,2020570097,"MAKABENTA, ENRICA DAANG",RES1,240,1
11365,2020570131,"DE LA CRUZ, MARITES NARIDO",RES1,240,1
11366,2020570138,"LABARDA, ZENAIDA ASPA",RES1,240,1
11367,2020570142,"MACOL, LITO CABUÑOZ",RES1,240,1
11368,2020570146,"CANTIVEROS, ROSEL BACATANO",RES1,240,1
11369,2020570149,"SEVILLA, EMMA VILLAS",RES1,240,1
11370,2020570160,"NICDAO, ALLAN CANDARE",RES1,240,1
11371,2020570054,"JUSTOL, ODESSA",RES1,240,1
11372,2020570164,"RAAGAS, MARGARITA B.",RES1,240,1
11373,2020570170,"BOLITO, RHONA MAE AMISTOSO",RES1,240,1
11374,2020570015,"LAURON, CRISTITA DE ASIS",RES1,240,1
11375,2020570038,"ALOB, JENNIFER MACABENTA",RES2,240,1
