Count,Secondary Customer Service Drop ID,"From 
Bus ID","To  
Customer ID",Phasing,Installation Type,Length-1         (meters),Length-2         (meters),Conductor Type,"Conductor
Size",Unit (C) 
11624,KSA2020551068,S0130-0088-0001,2020551068,BN,1,0.5,0,CU,10,AWG
11625,KSA2020550860,S0130-0088-0001,2020550860,BN,1,0.5,0,CU,10,AWG
11626,KSA2020550889,S0130-0088-0001,2020550889,BN,1,0.5,0,CU,10,AWG
11627,KSA2020550906,S0130-0088-0001,2020550906,BN,1,0.5,0,CU,10,AWG
11628,KSA2020550925,S0130-0088-0001,2020550925,BN,1,0.5,0,CU,10,AWG
11629,KSA2020550928,S0130-0088-0001,2020550928,BN,1,0.5,0,CU,10,AWG
11630,KSA2020550929,S0130-0088-0001,2020550929,BN,1,0.5,0,CU,10,AWG
11631,KSA2020550941,S0130-0088-0001,2020550941,BN,1,0.5,0,CU,10,AWG
11632,KSA2020550945,S0130-0088-0001,2020550945,BN,1,0.5,0,CU,10,AWG
11633,KSA2020550948,S0130-0088-0001,2020550948,BN,1,0.5,0,CU,10,AWG
11634,KSA2020550959,S0130-0088-0001,2020550959,BN,1,0.5,0,CU,10,AWG
11635,KSA2020550964,S0130-0088-0001,2020550964,BN,1,0.5,0,CU,10,AWG
11636,KSA2020550992,S0130-0088-0001,2020550992,BN,1,0.5,0,CU,10,AWG
11637,KSA2020551004,S0130-0088-0001,2020551004,BN,1,0.5,0,CU,10,AWG
11638,KSA2020551014,S0130-0088-0001,2020551014,BN,1,0.5,0,CU,10,AWG
11639,KSA2020550963,S0130-0088-0001,2020550963,BN,1,0.5,0,CU,10,AWG
11640,KSA2020550975,S0130-0088-0001,2020550975,BN,1,0.5,0,CU,10,AWG
11641,KSA2020550978,S0130-0088-0001,2020550978,BN,1,0.5,0,CU,10,AWG
11642,KSA2020550979,S0130-0088-0001,2020550979,BN,1,0.5,0,CU,10,AWG
11643,KSA2020550989,S0130-0088-0001,2020550989,BN,1,0.5,0,CU,10,AWG
11644,KSA2020551022,S0130-0088-0001,2020551022,BN,1,0.5,0,CU,10,AWG
11645,KSA2020551078,S0130-0088-0001,2020551078,BN,1,0.5,0,CU,10,AWG
11646,KSA2020550851,S0130-0088-0001,2020550851,BN,1,0.5,0,CU,10,AWG
11647,KSA2020550890,S0130-0088-0001,2020550890,BN,1,0.5,0,CU,10,AWG
11648,KSA2020550897,S0130-0088-0001,2020550897,BN,1,0.5,0,CU,10,AWG
11649,KSA2020550900,S0130-0088-0001,2020550900,BN,1,0.5,0,CU,10,AWG
11650,KSA2020550969,S0130-0088-0001,2020550969,BN,1,0.5,0,CU,10,AWG
11651,KSA2020550971,S0130-0088-0001,2020550971,BN,1,0.5,0,CU,10,AWG
11652,KSA2020550981,S0130-0088-0001,2020550981,BN,1,0.5,0,CU,10,AWG
11653,KSA2020550985,S0130-0088-0001,2020550985,BN,1,0.5,0,CU,10,AWG
11654,KSA2020550988,S0130-0088-0001,2020550988,BN,1,0.5,0,CU,10,AWG
11655,KSA2020550994,S0130-0088-0001,2020550994,BN,1,0.5,0,CU,10,AWG
11656,KSA2020551029,S0130-0088-0001,2020551029,BN,1,0.5,0,CU,10,AWG
11657,KSA2020551077,S0130-0088-0001,2020551077,BN,1,0.5,0,CU,10,AWG
11658,KSA2020550878,S0130-0088-0001,2020550878,BN,1,0.5,0,CU,10,AWG
11659,KSA2020550888,S0130-0088-0001,2020550888,BN,1,0.5,0,CU,10,AWG
11660,KSA2020550899,S0130-0088-0001,2020550899,BN,1,0.5,0,CU,10,AWG
11661,KSA2020550907,S0130-0088-0001,2020550907,BN,1,0.5,0,CU,10,AWG
11662,KSA2020550914,S0130-0088-0001,2020550914,BN,1,0.5,0,CU,10,AWG
11663,KSA2020550932,S0130-0088-0001,2020550932,BN,1,0.5,0,CU,10,AWG
11664,KSA2020550952,S0130-0088-0001,2020550952,BN,1,0.5,0,CU,10,AWG
11665,KSA2020550990,S0130-0088-0001,2020550990,BN,1,0.5,0,CU,10,AWG
11666,KSA2020551003,S0130-0088-0001,2020551003,BN,1,0.5,0,CU,10,AWG
11667,KSA2020551013,S0130-0088-0001,2020551013,BN,1,0.5,0,CU,10,AWG
11668,KSA2020551034,S0130-0088-0001,2020551034,BN,1,0.5,0,CU,10,AWG
11669,KSA2020551036,S0130-0088-0001,2020551036,BN,1,0.5,0,CU,10,AWG
11670,KSA2020550871,S0130-0088-0001,2020550871,BN,1,0.5,0,CU,10,AWG
11671,KSA2020550881,S0130-0088-0001,2020550881,BN,1,0.5,0,CU,10,AWG
11672,KSA2020550892,S0130-0088-0001,2020550892,BN,1,0.5,0,CU,10,AWG
11673,KSA2020550894,S0130-0088-0001,2020550894,BN,1,0.5,0,CU,10,AWG
11674,KSA2020550909,S0130-0088-0001,2020550909,BN,1,0.5,0,CU,10,AWG
11675,KSA2020550910,S0130-0088-0001,2020550910,BN,1,0.5,0,CU,10,AWG
11676,KSA2020550936,S0130-0088-0001,2020550936,BN,1,0.5,0,CU,10,AWG
11677,KSA2020551054,S0130-0088-0001,2020551054,BN,1,0.5,0,CU,10,AWG
11678,KSA2020551056,S0130-0088-0001,2020551056,BN,1,0.5,0,CU,10,AWG
11679,KSA2020551065,S0130-0088-0001,2020551065,BN,1,0.5,0,CU,10,AWG
11680,KSA2020551071,S0130-0088-0001,2020551071,BN,1,0.5,0,CU,10,AWG
11681,KSA2020551083,S0130-0088-0001,2020551083,BN,1,0.5,0,CU,10,AWG
11682,KSA2020550868,S0130-0088-0001,2020550868,BN,1,0.5,0,CU,10,AWG
11683,KSA2020550903,S0130-0088-0001,2020550903,BN,1,0.5,0,CU,10,AWG
11684,KSA2020550922,S0130-0088-0001,2020550922,BN,1,0.5,0,CU,10,AWG
11685,KSA2020550961,S0130-0088-0001,2020550961,BN,1,0.5,0,CU,10,AWG
11686,KSA2020550965,S0130-0088-0001,2020550965,BN,1,0.5,0,CU,10,AWG
11687,KSA2020550968,S0130-0088-0001,2020550968,BN,1,0.5,0,CU,10,AWG
11688,KSA2020551035,S0130-0088-0001,2020551035,BN,1,0.5,0,CU,10,AWG
11689,KSA2020551055,S0130-0088-0001,2020551055,BN,1,0.5,0,CU,10,AWG
11690,KSA2020551070,S0130-0088-0001,2020551070,BN,1,0.5,0,CU,10,AWG
11691,KSA2020550944,S0130-0088-0001,2020550944,BN,1,0.5,0,CU,10,AWG
11692,KSA2020550972,S0130-0088-0001,2020550972,BN,1,0.5,0,CU,10,AWG
11693,KSA2020550995,S0130-0088-0001,2020550995,BN,1,0.5,0,CU,10,AWG
11694,KSA2020550998,S0130-0088-0001,2020550998,BN,1,0.5,0,CU,10,AWG
11695,KSA2020550999,S0130-0088-0001,2020550999,BN,1,0.5,0,CU,10,AWG
11696,KSA2020551007,S0130-0088-0001,2020551007,BN,1,0.5,0,CU,10,AWG
11697,KSA2020551048,S0130-0088-0001,2020551048,BN,1,0.5,0,CU,10,AWG
11698,KSA2020551075,S0130-0088-0001,2020551075,BN,1,0.5,0,CU,10,AWG
11699,KSA2020551087,S0130-0088-0001,2020551087,BN,1,0.5,0,CU,10,AWG
11700,KSA2020551093,S0130-0088-0001,2020551093,BN,1,0.5,0,CU,10,AWG
11701,KSA2020550853,S0130-0088-0001,2020550853,BN,1,0.5,0,CU,10,AWG
11702,KSA2020550857,S0130-0088-0001,2020550857,BN,1,0.5,0,CU,10,AWG
11703,KSA2020550919,S0130-0088-0001,2020550919,BN,1,0.5,0,CU,10,AWG
11704,KSA2020550954,S0130-0088-0001,2020550954,BN,1,0.5,0,CU,10,AWG
11705,KSA2020550982,S0130-0088-0001,2020550982,BN,1,0.5,0,CU,10,AWG
11706,KSA2020550991,S0130-0088-0001,2020550991,BN,1,0.5,0,CU,10,AWG
11707,KSA2020551000,S0130-0088-0001,2020551000,BN,1,0.5,0,CU,10,AWG
11708,KSA2020551010,S0130-0088-0001,2020551010,BN,1,0.5,0,CU,10,AWG
11709,KSA2020551011,S0130-0088-0001,2020551011,BN,1,0.5,0,CU,10,AWG
11710,KSA2020551047,S0130-0088-0001,2020551047,BN,1,0.5,0,CU,10,AWG
11711,KSA2020551074,S0130-0088-0001,2020551074,BN,1,0.5,0,CU,10,AWG
11712,KSA2020551076,S0130-0088-0001,2020551076,BN,1,0.5,0,CU,10,AWG
11713,KSA2020551080,S0130-0088-0001,2020551080,BN,1,0.5,0,CU,10,AWG
11714,KSA2020551081,S0130-0088-0001,2020551081,BN,1,0.5,0,CU,10,AWG
11715,KSA2020550850,S0130-0088-0001,2020550850,BN,1,0.5,0,CU,10,AWG
11716,KSA2020550875,S0130-0088-0001,2020550875,BN,1,0.5,0,CU,10,AWG
11717,KSA2020550898,S0130-0088-0001,2020550898,BN,1,0.5,0,CU,10,AWG
11718,KSA2020550911,S0130-0088-0001,2020550911,BN,1,0.5,0,CU,10,AWG
11719,KSA2020550915,S0130-0088-0001,2020550915,BN,1,0.5,0,CU,10,AWG
11720,KSA2020550918,S0130-0088-0001,2020550918,BN,1,0.5,0,CU,10,AWG
11721,KSA2020550924,S0130-0088-0001,2020550924,BN,1,0.5,0,CU,10,AWG
11722,KSA2020550930,S0130-0088-0001,2020550930,BN,1,0.5,0,CU,10,AWG
11723,KSA2020550956,S0130-0088-0001,2020550956,BN,1,0.5,0,CU,10,AWG
11724,KSA2020550993,S0130-0088-0001,2020550993,BN,1,0.5,0,CU,10,AWG
11725,KSA2020551008,S0130-0088-0001,2020551008,BN,1,0.5,0,CU,10,AWG
11726,KSA2020551017,S0130-0088-0001,2020551017,BN,1,0.5,0,CU,10,AWG
11727,KSA2020551018,S0130-0088-0001,2020551018,BN,1,0.5,0,CU,10,AWG
11728,KSA2020551062,S0130-0088-0001,2020551062,BN,1,0.5,0,CU,10,AWG
11729,KSA2020551069,S0130-0088-0001,2020551069,BN,1,0.5,0,CU,10,AWG
11730,KSA2020551088,S0130-0088-0001,2020551088,BN,1,0.5,0,CU,10,AWG
11731,KSA2020550861,S0130-0088-0001,2020550861,BN,1,0.5,0,CU,10,AWG
11732,KSA2020550913,S0130-0088-0001,2020550913,BN,1,0.5,0,CU,10,AWG
11733,KSA2020550926,S0130-0088-0001,2020550926,BN,1,0.5,0,CU,10,AWG
11734,KSA2020550934,S0130-0088-0001,2020550934,BN,1,0.5,0,CU,10,AWG
11735,KSA2020550855,S0130-0088-0001,2020550855,BN,1,0.5,0,CU,10,AWG
11736,KSA2020550856,S0130-0088-0001,2020550856,BN,1,0.5,0,CU,10,AWG
11737,KSA2020550901,S0130-0088-0001,2020550901,BN,1,0.5,0,CU,10,AWG
11738,KSA2020550905,S0130-0088-0001,2020550905,BN,1,0.5,0,CU,10,AWG
11739,KSA2020550908,S0130-0088-0001,2020550908,BN,1,0.5,0,CU,10,AWG
11740,KSA2020550917,S0130-0088-0001,2020550917,BN,1,0.5,0,CU,10,AWG
11741,KSA2020551066,S0130-0088-0001,2020551066,BN,1,0.5,0,CU,10,AWG
11742,KSA2020550478,S0130-0088-0001,2020550478,BN,1,0.5,0,CU,10,AWG
11743,KSA2020550946,S0130-0088-0001,2020550946,BN,1,0.5,0,CU,10,AWG
11744,KSA2020550997,S0130-0088-0001,2020550997,BN,1,0.5,0,CU,10,AWG
11745,KSA2020551032,S0130-0088-0001,2020551032,BN,1,0.5,0,CU,10,AWG
11746,KSA2020551039,S0130-0088-0001,2020551039,BN,1,0.5,0,CU,10,AWG
11747,KSA2020551043,S0130-0088-0001,2020551043,BN,1,0.5,0,CU,10,AWG
11748,KSA2020551052,S0130-0088-0001,2020551052,BN,1,0.5,0,CU,10,AWG
11749,KSA2020551064,S0130-0088-0001,2020551064,BN,1,0.5,0,CU,10,AWG
11750,KSA2020550947,S0130-0088-0001,2020550947,BN,1,0.5,0,CU,10,AWG
11751,KSA2020550950,S0130-0088-0001,2020550950,BN,1,0.5,0,CU,10,AWG
11752,KSA2020550976,S0130-0088-0001,2020550976,BN,1,0.5,0,CU,10,AWG
11753,KSA2020550986,S0130-0088-0001,2020550986,BN,1,0.5,0,CU,10,AWG
11754,KSA2020551079,S0130-0088-0001,2020551079,BN,1,0.5,0,CU,10,AWG
11755,KSA2020550865,S0130-0088-0001,2020550865,BN,1,0.5,0,CU,10,AWG
11756,KSA2020550866,S0130-0088-0001,2020550866,BN,1,0.5,0,CU,10,AWG
11757,KSA2020550873,S0130-0088-0001,2020550873,BN,1,0.5,0,CU,10,AWG
11758,KSA2020550883,S0130-0088-0001,2020550883,BN,1,0.5,0,CU,10,AWG
11759,KSA2020550891,S0130-0088-0001,2020550891,BN,1,0.5,0,CU,10,AWG
11760,KSA2020550920,S0130-0088-0001,2020550920,BN,1,0.5,0,CU,10,AWG
11761,KSA2020550933,S0130-0088-0001,2020550933,BN,1,0.5,0,CU,10,AWG
11762,KSA2020550962,S0130-0088-0001,2020550962,BN,1,0.5,0,CU,10,AWG
11763,KSA2020551001,S0130-0088-0001,2020551001,BN,1,0.5,0,CU,10,AWG
11764,KSA2020551028,S0130-0088-0001,2020551028,BN,1,0.5,0,CU,10,AWG
11765,KSA2020551040,S0130-0088-0001,2020551040,BN,1,0.5,0,CU,10,AWG
11766,KSA2020551041,S0130-0088-0001,2020551041,BN,1,0.5,0,CU,10,AWG
11767,KSA2020551072,S0130-0088-0001,2020551072,BN,1,0.5,0,CU,10,AWG
11768,KSA2020551098,S0130-0088-0001,2020551098,BN,1,0.5,0,CU,10,AWG
11769,KSA2020550859,S0130-0088-0001,2020550859,BN,1,0.5,0,CU,10,AWG
11770,KSA2020550876,S0130-0088-0001,2020550876,BN,1,0.5,0,CU,10,AWG
11771,KSA2020550885,S0130-0088-0001,2020550885,BN,1,0.5,0,CU,10,AWG
11772,KSA2020550886,S0130-0088-0001,2020550886,BN,1,0.5,0,CU,10,AWG
11773,KSA2020550937,S0130-0088-0001,2020550937,BN,1,0.5,0,CU,10,AWG
11774,KSA2020550940,S0130-0088-0001,2020550940,BN,1,0.5,0,CU,10,AWG
11775,KSA2020550966,S0130-0088-0001,2020550966,BN,1,0.5,0,CU,10,AWG
11776,KSA2020551020,S0130-0088-0001,2020551020,BN,1,0.5,0,CU,10,AWG
11777,KSA2020551033,S0130-0088-0001,2020551033,BN,1,0.5,0,CU,10,AWG
11778,KSA2020551053,S0130-0088-0001,2020551053,BN,1,0.5,0,CU,10,AWG
11779,KSA2020551090,S0130-0088-0001,2020551090,BN,1,0.5,0,CU,10,AWG
11780,KSA2020550852,S0130-0088-0001,2020550852,BN,1,0.5,0,CU,10,AWG
11781,KSA2020550854,S0130-0088-0001,2020550854,BN,1,0.5,0,CU,10,AWG
11782,KSA2020550870,S0130-0088-0001,2020550870,BN,1,0.5,0,CU,10,AWG
11783,KSA2020550877,S0130-0088-0001,2020550877,BN,1,0.5,0,CU,10,AWG
11784,KSA2020550887,S0130-0088-0001,2020550887,BN,1,0.5,0,CU,10,AWG
11785,KSA2020550902,S0130-0088-0001,2020550902,BN,1,0.5,0,CU,10,AWG
11786,KSA2020550927,S0130-0088-0001,2020550927,BN,1,0.5,0,CU,10,AWG
11787,KSA2020550939,S0130-0088-0001,2020550939,BN,1,0.5,0,CU,10,AWG
11788,KSA2020550943,S0130-0088-0001,2020550943,BN,1,0.5,0,CU,10,AWG
11789,KSA2020550949,S0130-0088-0001,2020550949,BN,1,0.5,0,CU,10,AWG
11790,KSA2020550953,S0130-0088-0001,2020550953,BN,1,0.5,0,CU,10,AWG
11791,KSA2020550957,S0130-0088-0001,2020550957,BN,1,0.5,0,CU,10,AWG
11792,KSA2020550974,S0130-0088-0001,2020550974,BN,1,0.5,0,CU,10,AWG
11793,KSA2020550984,S0130-0088-0001,2020550984,BN,1,0.5,0,CU,10,AWG
11794,KSA2020551005,S0130-0088-0001,2020551005,BN,1,0.5,0,CU,10,AWG
11795,KSA2020551015,S0130-0088-0001,2020551015,BN,1,0.5,0,CU,10,AWG
11796,KSA2020551021,S0130-0088-0001,2020551021,BN,1,0.5,0,CU,10,AWG
11797,KSA2020551038,S0130-0088-0001,2020551038,BN,1,0.5,0,CU,10,AWG
11798,KSA2020551063,S0130-0088-0001,2020551063,BN,1,0.5,0,CU,10,AWG
11799,KSA2020551085,S0130-0088-0001,2020551085,BN,1,0.5,0,CU,10,AWG
11800,KSA2020551091,S0130-0088-0001,2020551091,BN,1,0.5,0,CU,10,AWG
11801,KSA2020550863,S0130-0088-0001,2020550863,BN,1,0.5,0,CU,10,AWG
11802,KSA2020550867,S0130-0088-0001,2020550867,BN,1,0.5,0,CU,10,AWG
11803,KSA2020550879,S0130-0088-0001,2020550879,BN,1,0.5,0,CU,10,AWG
11804,KSA2020550880,S0130-0088-0001,2020550880,BN,1,0.5,0,CU,10,AWG
11805,KSA2020550923,S0130-0088-0001,2020550923,BN,1,0.5,0,CU,10,AWG
11806,KSA2020550931,S0130-0088-0001,2020550931,BN,1,0.5,0,CU,10,AWG
11807,KSA2020550935,S0130-0088-0001,2020550935,BN,1,0.5,0,CU,10,AWG
11808,KSA2020550938,S0130-0088-0001,2020550938,BN,1,0.5,0,CU,10,AWG
11809,KSA2020560136,S0130-0088-0001,2020560136,BN,1,0.5,0,CU,10,AWG
11810,KSA2020560139,S0130-0088-0001,2020560139,BN,1,0.5,0,CU,10,AWG
11811,KSA2020560091,S0130-0088-0001,2020560091,BN,1,0.5,0,CU,10,AWG
11812,KSA2020560092,S0130-0088-0001,2020560092,BN,1,0.5,0,CU,10,AWG
11813,KSA2020560137,S0130-0088-0001,2020560137,BN,1,0.5,0,CU,10,AWG
11814,KSA2020560069,S0130-0088-0001,2020560069,BN,1,0.5,0,CU,10,AWG
11815,KSA2020560138,S0130-0088-0001,2020560138,BN,1,0.5,0,CU,10,AWG
11816,KSA2020560134,S0130-0088-0001,2020560134,BN,1,0.5,0,CU,10,AWG
11817,KSA2020560135,S0130-0088-0001,2020560135,BN,1,0.5,0,CU,10,AWG
11818,KSA2020560062,S0130-0088-0001,2020560062,BN,1,0.5,0,CU,10,AWG
11819,KSA2020560070,S0130-0088-0001,2020560070,BN,1,0.5,0,CU,10,AWG
11820,KSA2020570126,S0130-0088-0001,2020570126,BN,1,0.5,0,CU,10,AWG
11821,KSA2020570163,S0130-0088-0001,2020570163,BN,1,0.5,0,CU,10,AWG
11822,KSA2020570180,S0130-0088-0001,2020570180,BN,1,0.5,0,CU,10,AWG
11823,KSA2020570183,S0130-0088-0001,2020570183,BN,1,0.5,0,CU,10,AWG
11824,KSA2020570195,S0130-0088-0001,2020570195,BN,1,0.5,0,CU,10,AWG
11825,KSA2020570193,S0130-0088-0001,2020570193,BN,1,0.5,0,CU,10,AWG
11826,KSA2020570194,S0130-0088-0001,2020570194,BN,1,0.5,0,CU,10,AWG
11827,KSA2020570182,S0130-0088-0001,2020570182,BN,1,0.5,0,CU,10,AWG
11828,KSA2020570186,S0130-0088-0001,2020570186,BN,1,0.5,0,CU,10,AWG
11829,KSA2020570189,S0130-0088-0001,2020570189,BN,1,0.5,0,CU,10,AWG
11830,KSA2020570190,S0130-0088-0001,2020570190,BN,1,0.5,0,CU,10,AWG
11831,KSA2020570075,S0130-0088-0001,2020570075,BN,1,0.5,0,CU,10,AWG
11832,KSA2020570109,S0130-0088-0001,2020570109,BN,1,0.5,0,CU,10,AWG
11833,KSA2020570167,S0130-0088-0001,2020570167,BN,1,0.5,0,CU,10,AWG
11834,KSA2020570094,S0130-0088-0001,2020570094,BN,1,0.5,0,CU,10,AWG
11835,KSA2020570187,S0130-0088-0001,2020570187,BN,1,0.5,0,CU,10,AWG
11836,KSA2020570080,S0130-0088-0001,2020570080,BN,1,0.5,0,CU,10,AWG
11837,KSA2020570177,S0130-0088-0001,2020570177,BN,1,0.5,0,CU,10,AWG
11838,KSA2020570181,S0130-0088-0001,2020570181,BN,1,0.5,0,CU,10,AWG
11839,KSA2020570188,S0130-0088-0001,2020570188,BN,1,0.5,0,CU,10,AWG
11840,KSA2020570192,S0130-0088-0001,2020570192,BN,1,0.5,0,CU,10,AWG
11841,KSA2020570191,S0130-0088-0001,2020570191,BN,1,0.5,0,CU,10,AWG
11842,KSA2020570184,S0130-0088-0001,2020570184,BN,1,0.5,0,CU,10,AWG
11843,KSA2020720646,S108-24-01-0001,2020720646,BN,1,0.5,0,CU,10,AWG
11844,KSA2020720648,S108-24-01-0001,2020720648,BN,1,0.5,0,CU,10,AWG
11845,KSA3030160195,S0034-0018-0011,3030160195,BN,1,0.5,0,CU,10,AWG
11846,KSA3030340219,S000025-000003B,3030340219,AN,1,0.5,0,CU,10,AWG
11847,KSA5050011155,S0001-0017-0002,5050011155,CN,1,0.5,0,CU,10,AWG
11848,KSA5050031396,S001-19-38-0024,5050031396,CN,1,0.5,0,CU,10,AWG
11849,KSA5050030825,S001-19-38-0033,5050030825,CN,1,0.5,0,CU,10,AWG
11850,KSA5050031461,S001-19-38-0005,5050031461,CN,1,0.5,0,CU,10,AWG
11851,KSA5050031435,S001-19-38-0005,5050031435,CN,1,0.5,0,CU,10,AWG
11852,KSA5050031468,S001-19-38-0005,5050031468,CN,1,0.5,0,CU,10,AWG
11853,KSA5050031464,S001-19-38-0005,5050031464,CN,1,0.5,0,CU,10,AWG
11854,KSA5050031465,S001-19-38-0005,5050031465,CN,1,0.5,0,CU,10,AWG
11855,KSA5050041759,S0016-0013-001A,5050041759,BN,1,0.5,0,CU,10,AWG
11856,KSA5050040145,S000009-0000009,5050040145,AN,1,0.5,0,CU,10,AWG
11857,KSA5050041753,S0016-0013-001A,5050041753,BN,1,0.5,0,CU,10,AWG
11858,KSA5050041757,S0016-0013-001A,5050041757,BN,1,0.5,0,CU,10,AWG
11859,KSA5050041100,S0034-009a-002d,5050041100,BN,1,0.5,0,CU,10,AWG
11860,KSA5050041721,S0034-009a-0003,5050041721,BN,1,0.5,0,CU,10,AWG
11861,KSA5050041754,S0016-0013-001A,5050041754,BN,1,0.5,0,CU,10,AWG
11862,KSA5050041758,S0016-0013-001A,5050041758,BN,1,0.5,0,CU,10,AWG
11863,KSA5050060292,S0016-0013-0026,5050060292,BN,1,0.5,0,CU,10,AWG
11864,KSA5050060294,S0016-0013-0026,5050060294,BN,1,0.5,0,CU,10,AWG
11865,KSA5050060293,S0016-0013-0026,5050060293,BN,1,0.5,0,CU,10,AWG
11866,KSA5050070166,S0016-0013-0026,5050070166,BN,1,0.5,0,CU,10,AWG
11867,KSA3030120484,S0034-0018-0011,3030120484,BN,1,0.5,0,CU,10,AWG
11868,KSA2020551131,S0130-0088-0001,2020551131,BN,1,0.5,0,CU,10,AWG
11869,KSA2020551132,S0130-0088-0001,2020551132,BN,1,0.5,0,CU,10,AWG
11870,KSA2020551133,S0130-0088-0001,2020551133,BN,1,0.5,0,CU,10,AWG
11871,KSA2020551134,S0130-0088-0001,2020551134,BN,1,0.5,0,CU,10,AWG
11872,KSA2020551135,S0130-0088-0001,2020551135,BN,1,0.5,0,CU,10,AWG
11873,KSA2020551136,S0130-0088-0001,2020551136,BN,1,0.5,0,CU,10,AWG
11874,KSA2020551137,S0130-0088-0001,2020551137,BN,1,0.5,0,CU,10,AWG
11875,KSA2020551138,S0130-0088-0001,2020551138,BN,1,0.5,0,CU,10,AWG
11876,KSA2020551142,S0130-0088-0001,2020551142,BN,1,0.5,0,CU,10,AWG
11877,KSA2020551143,S0130-0088-0001,2020551143,BN,1,0.5,0,CU,10,AWG
11878,KSA2020551186,S0130-0088-0001,2020551186,BN,1,0.5,0,CU,10,AWG
11879,KSA2020551154,S0130-0088-0001,2020551154,BN,1,0.5,0,CU,10,AWG
11880,KSA2020551155,S0130-0088-0001,2020551155,BN,1,0.5,0,CU,10,AWG
11881,KSA2020551156,S0130-0088-0001,2020551156,BN,1,0.5,0,CU,10,AWG
11882,KSA2020551157,S0130-0088-0001,2020551157,BN,1,0.5,0,CU,10,AWG
11883,KSA2020551158,S0130-0088-0001,2020551158,BN,1,0.5,0,CU,10,AWG
11884,KSA2020551159,S0130-0088-0001,2020551159,BN,1,0.5,0,CU,10,AWG
11885,KSA2020551160,S0130-0088-0001,2020551160,BN,1,0.5,0,CU,10,AWG
11886,KSA2020551161,S0130-0088-0001,2020551161,BN,1,0.5,0,CU,10,AWG
11887,KSA2020551162,S0130-0088-0001,2020551162,BN,1,0.5,0,CU,10,AWG
11888,KSA2020480399,S0100-13bj-006a,2020480399,CN,1,0.5,0,CU,10,AWG
11889,KSA2020161606,S0100-0079-0007,2020161606,CN,1,0.5,0,CU,10,AWG
11890,KSA2020032025,S0122-0004-005B,2020032025,BN,1,0.5,0,CU,10,AWG
11891,KSA2020551181,S0130-0088-0001,2020551181,BN,1,0.5,0,CU,10,AWG
11892,KSA2020551182,S0130-0088-0001,2020551182,BN,1,0.5,0,CU,10,AWG
11893,KSA2020551183,S0130-0088-0001,2020551183,BN,1,0.5,0,CU,10,AWG
11894,KSA2020551184,S0130-0088-0001,2020551184,BN,1,0.5,0,CU,10,AWG
11895,KSA2020551185,S0130-0088-0001,2020551185,BN,1,0.5,0,CU,10,AWG
11896,KSA2020551166,S0130-0088-0001,2020551166,BN,1,0.5,0,CU,10,AWG
11897,KSA2020551167,S0130-0088-0001,2020551167,BN,1,0.5,0,CU,10,AWG
11898,KSA2020551168,S0130-0088-0001,2020551168,BN,1,0.5,0,CU,10,AWG
11899,KSA2020551175,S0130-0088-0001,2020551175,BN,1,0.5,0,CU,10,AWG
11900,KSA2020551163,S0130-0088-0001,2020551163,BN,1,0.5,0,CU,10,AWG
11901,KSA2020551164,S0130-0088-0001,2020551164,BN,1,0.5,0,CU,10,AWG
11902,KSA2020551165,S0130-0088-0001,2020551165,BN,1,0.5,0,CU,10,AWG
11903,KSA2020180720,S0130-0070-0007,2020180720,BN,1,0.5,0,CU,10,AWG
11904,KSA5050031470,S001-19-10-0002,5050031470,CN,1,0.5,0,CU,10,AWG
11905,KSA5050041761,S000038-0000003,5050041761,AN,1,0.5,0,CU,10,AWG
11906,KSA2020161607,S0100-0042-0015,2020161607,CN,1,0.5,0,CU,10,AWG
11907,KSA2020151236,S0100-030i-007a,2020151236,CN,1,0.5,0,CU,10,AWG
11908,KSA6060051821,S0108-012b-003D,6060051821,AN,1,0.5,0,CU,10,AWG
11909,KSA4040011196,S0130-0088-0001,4040011196,BN,1,0.5,0,CU,10,AWG
11910,KSA2020201186,S0130-0088-004n,2020201186,BN,1,0.5,0,CU,10,AWG
11911,KSA2020071522,S0132-003H-0001,2020071522,CN,1,0.5,0,CU,10,AWG
11912,KSA2020071523,S0132-003H-0001,2020071523,CN,1,0.5,0,CU,10,AWG
11913,KSA5050031472,S001-19-38-0005,5050031472,CN,1,0.5,0,CU,10,AWG
11914,KSA2020570200,S0130-0088-0001,2020570200,BN,1,0.5,0,CU,10,AWG
11915,KSA2020551216,S0130-0088-0001,2020551216,BN,1,0.5,0,CU,10,AWG
11916,KSA2020551215,S0130-0088-0001,2020551215,BN,1,0.5,0,CU,10,AWG
11917,KSA2020551214,S0130-0088-0001,2020551214,BN,1,0.5,0,CU,10,AWG
11918,KSA2020551213,S0130-0088-0001,2020551213,BN,1,0.5,0,CU,10,AWG
11919,KSA2020081410,S0132-0005-0001,2020081410,CN,1,0.5,0,CU,10,AWG
11920,KSA2020390344,S130-88-18-005a,2020390344,BN,1,0.5,0,CU,10,AWG
11921,KSA2020180721,S0130-0070-0015,2020180721,BN,1,0.5,0,CU,10,AWG
11922,KSA2020012370,S0100-0006-0001,2020012370,CN,1,0.5,0,CU,10,AWG
11923,KSA2020141966,S000054-0000008,2020141966,AN,1,0.5,0,CU,10,AWG
11924,KSA2020121758,S0092-0007-0012,2020121758,BN,1,0.5,0,CU,10,AWG
11925,KSA2020390345,S0130-0063-0015,2020390345,BN,1,0.5,0,CU,10,AWG
